ds,yhat,yhat_lower,yhat_upper
2015-02-12,-302.96329252345043,-2874.25507143274,2352.5952587822676
2015-02-13,190.03587596281045,-2066.532826770677,2834.4823931366573
2015-02-14,804.078213456422,-1784.712639252123,3660.2066678001925
2015-02-15,587.2280271047334,-2035.6116254913507,3143.7054178247513
2015-02-16,488.07883994275574,-2101.533448243694,3314.0512287521483
2015-02-17,698.6524011176521,-1802.5095617799975,3331.630750698722
2015-02-18,172.95965547630124,-2533.5199778673777,2760.125923119591
2015-02-19,-467.6149715780771,-3062.3103606169193,2244.139580338544
2015-02-20,68.1202906606975,-2473.9672205601423,2676.2850090221414
2015-02-21,729.7837419005381,-1848.7867923064568,3292.8673304049057
2015-02-22,563.8592869491036,-2075.3278005697675,3250.1172117755123
2015-02-23,518.6574163805806,-1927.4503628183095,3103.778058214922
2015-02-24,785.2931569687722,-1852.297157249821,3301.597668641966
2015-02-25,315.9191220744759,-2343.2907331780693,3065.5891627377355
2015-02-26,-268.7414673270088,-2866.9982920947855,2385.9198343963667
2015-02-27,322.33442923969744,-2381.6553256250268,2740.494961268888
2015-02-28,1036.9128097210685,-1299.9185368609049,3593.144351315508
2015-03-01,919.7483153204845,-1600.6426103794468,3375.2361460922143
2015-03-02,918.886493036881,-1756.466818015499,3375.9562105373857
2015-03-03,1224.7192061419457,-1395.9281875767035,3832.105091437745
2015-03-04,787.8843637882865,-1974.3219017966155,3335.629116825538
2015-03-05,228.93851990609636,-2260.3237820086324,2694.6417524345143
2015-03-06,839.3687743191464,-1722.38512403494,3515.784206552691
2015-03-07,1565.8440448833574,-861.311008769818,4263.729314563634
2015-03-08,1452.2487987952181,-1086.9771823981794,4169.020916183712
2015-03-09,1447.3057691736603,-1039.9804151021735,3973.2803725718804
2015-03-10,1741.6862670202356,-722.7104465676589,4312.9261272891645
2015-03-11,1285.552871555086,-1461.0738475505714,3976.263920132021
2015-03-12,700.3473223032449,-1727.9193918789883,3290.275832756028
2015-03-13,1279.0608599735594,-1229.7185341903382,3795.519479304725
2015-03-14,1968.2700120645134,-423.8337352761135,4692.225105807599
2015-03-15,1811.9359483617056,-784.0087913365105,4387.459804821271
2015-03-16,1760.3269630615207,-719.8032453502876,4304.8064956162425
2015-03-17,2005.165215318364,-429.42410440889216,4614.727325738366
2015-03-18,1496.796543662424,-1041.0966359737654,4128.216334652404
2015-03-19,858.080799066441,-1758.5453256106,3443.3460045905163
2015-03-20,1383.9110256982249,-1279.6755277992293,3797.561800113134
2015-03-21,2021.0275939380138,-778.9872564923354,4567.350576049413
2015-03-22,1813.580539755912,-474.40242526210943,4475.056327403086
2015-03-23,1713.3526985970555,-893.5520082532264,4064.987094934459
2015-03-24,1912.947198574623,-939.3230387384466,4473.323357136547
2015-03-25,1362.5919859836451,-1329.1994562538296,3960.0407560714507
2015-03-26,686.1431942778356,-1967.61840885608,3286.6590921440034
2015-03-27,1179.8664400214843,-1611.5685229363867,3856.299599166618
2015-03-28,1790.044868908507,-924.1821602368606,4292.851410726206
2015-03-29,1560.3218930650837,-1101.6125564828842,4172.198343980109
2015-03-30,1443.2437583131652,-1143.3436794349316,4041.461577202427
2015-03-31,1631.5074323979782,-1012.8579234384152,4282.429587747446
2015-04-01,1074.4198257474388,-1515.5053288221213,3663.9557412619097
2015-04-02,396.0340050098483,-2221.307317142008,2887.1917528054446
2015-04-03,893.2117353679693,-1605.0434337623274,3567.197660538753
2015-04-04,1511.0434195725409,-1333.2724365836875,4006.194020252975
2015-04-05,1291.9876285749835,-1491.446525237553,3991.9407699709254
2015-04-06,1188.747530799537,-1336.9079761740088,3661.1314822992913
2015-04-07,1393.5913158855997,-1237.42847202059,3918.697584604421
2015-04-08,854.4757039923052,-1622.9628521860318,3466.8160112033133
2015-04-09,195.3218794523333,-2204.212952028404,2761.673341786007
2015-04-10,713.3633242904368,-1695.9385114907486,3297.9634186765943
2015-04-11,1352.3788304462985,-1342.7199130420124,3942.573585234302
2015-04-12,1153.6272072989302,-1496.9984302870027,3947.9118467349713
2015-04-13,1070.0532813910736,-1405.2121887906405,3689.2475343973097
2015-04-14,1293.674059921041,-1367.3877320374374,3993.716489712438
2015-04-15,771.3575111921067,-1957.8524725897314,3548.463999076083
2015-04-16,127.22728450050295,-2466.4296258575414,2613.5836370906736
2015-04-17,659.2833220274011,-1877.6455923065746,3107.650008895974
2015-04-18,1310.4342524492106,-1371.602793987132,3946.8129276279733
2015-04-19,1121.2128298785854,-1654.5778649204665,3535.83824071022
2015-04-20,1045.2967035067625,-1495.277405208735,3712.0091066966656
2015-04-21,1274.94559128297,-1021.219516114955,3840.971547863228
2015-04-22,756.4210861737251,-1835.4264180315272,3201.057751028123
2015-04-23,114.5067839827154,-2567.1551912804744,2644.6659436576215
2015-04-24,648.3895064118431,-1769.0539486633593,3157.7535682465495
2015-04-25,1300.4804297605376,-1268.65417958348,3930.2758540931627
2015-04-26,1110.9023845014567,-1312.280022740457,3717.167402160837
2015-04-27,1034.318498267246,-1484.5551020805005,3606.8314203065847
2015-04-28,1263.4155947678696,-1391.8533185893941,3748.2976150860977
2015-04-29,743.962426436594,-1839.910273669538,3231.091588952317
2015-04-30,101.44480570814201,-2416.3500153027167,2793.2928715196826
2015-05-01,636.2091760950303,-1872.801316642442,3226.2779757202125
2015-05-02,1290.0762401966,-1501.6803916522867,4003.2212862329093
2015-05-03,1102.6057419823915,-1221.1661253632321,3724.6138706219886
2015-05-04,1029.2402439232205,-1504.3493437308432,3433.9726528179303
2015-05-05,1262.8433894871312,-1341.8154437435282,3804.943374557927
2015-05-06,748.4062831311813,-1722.6082087577909,3468.0741680799824
2015-05-07,111.80810930402048,-2490.731510834507,2810.298520984856
2015-05-08,654.2329652216921,-1899.762619757459,3506.9830835273474
2015-05-09,1316.5869927092483,-1250.1331552747235,4074.9578062001265
2015-05-10,1137.551405492785,-1372.20710011973,3605.3742245637795
2015-05-11,1073.0516023570667,-1638.461953150435,3899.321627387999
2015-05-12,1315.8596405642143,-1264.8995990412682,3949.3727340926334
2015-05-13,809.9569939574434,-1975.113129492914,3320.518408055545
2015-05-14,181.42755104748645,-2451.5071073460017,2792.851272152362
2015-05-15,732.153083458368,-1677.1140709646802,3386.0490351864923
2015-05-16,1402.0376095843349,-1264.900393940914,3975.6328124877678
2015-05-17,1228.8506722389172,-1423.8839038426358,3771.2744513684506
2015-05-18,1169.0220472873118,-1520.4964383248555,3749.8282473276795
2015-05-19,1415.3069712248578,-1323.1129292340938,3977.4526491539327
2015-05-20,910.802185050912,-1770.1157454984332,3383.95453453278
2015-05-21,281.9667118731437,-2345.384439644459,2858.1742175423396
2015-05-22,831.5900254208437,-1793.978311595195,3249.8535535129004
2015-05-23,1498.8165820597687,-963.1893094014713,4202.598614805925
2015-05-24,1320.7713962723053,-959.5409134718362,3968.6570714014483
2015-05-25,1254.6717605697052,-1217.5831710860205,3872.814710372015
2015-05-26,1493.5462929411703,-1056.5445118537975,4024.4123432515735
2015-05-27,979.8952524074963,-1488.695968012983,3478.7788607753123
2015-05-28,340.83029234562855,-2162.481206704638,3117.0423548826607
2015-05-29,880.3069916210803,-1843.0501422564016,3469.149200392852
2015-05-30,1536.9419239855465,-974.7808548457131,4090.045423164419
2015-05-31,1347.4138486997585,-1107.3277114398616,3732.330458256628
2015-06-01,1269.8868940792443,-1300.398371464653,3856.8364897802917
2015-06-02,1497.7791284008742,-960.669713422152,4106.519706975702
2015-06-03,973.0642517125261,-1851.8047267460288,3465.6219616718727
2015-06-04,323.528884480592,-2053.41258307975,3011.7405436813924
2015-06-05,854.2694816220912,-1558.2430281146599,3717.639544728309
2015-06-06,1503.3034081647354,-1078.1028647622177,4005.739122071769
2015-06-07,1306.7485972633676,-1274.4478509374715,3616.6255575120786
2015-06-08,1223.5623071539346,-1401.0604005188766,3785.1431460091117
2015-06-09,1447.364450639601,-1080.3853935202321,4151.929449482268
2015-06-10,919.3868369787253,-1564.2206340739565,3665.0693818049576
2015-06-11,267.8549061771808,-2306.48928196205,2875.8960678302246
2015-06-12,798.7564482757025,-1755.8910266847906,3342.8815099138
2015-06-13,1449.2543835835854,-1107.838956771473,4129.146274915818
2015-06-14,1254.652621380686,-1294.3134002182758,3902.6399570584763
2015-06-15,1174.4579204969639,-1489.423054549061,3607.592123833442
2015-06-16,1402.2650762952992,-1194.1247781291734,4015.968369706174
2015-06-17,878.3601689791188,-1550.4794499945938,3600.4848281084296
2015-06-18,231.23236903035266,-2370.7653243553486,2829.4292518811444
2015-06-19,767.6190967897763,-1894.343528124832,3360.666213581571
2015-06-20,1423.724025135466,-1155.4748459090597,3881.2780517918336
2015-06-21,1233.9714495430203,-1262.5500059810802,3884.1842901753635
2015-06-22,1158.392304323867,-1372.5556115205388,3906.205318823587
2015-06-23,1390.5709890097237,-1193.1793597804547,3984.826318526246
2015-06-24,869.901162945444,-1605.2628796195525,3697.6887915626658
2015-06-25,225.2249860577921,-2358.3559020200496,3075.546819448773
2015-06-26,764.151009227988,-1751.8003178423792,3437.638377945519
2015-06-27,1422.072750374174,-1005.255096970363,4096.988068626653
2015-06-28,1232.7061488067961,-1378.7599667005622,3898.0345771588236
2015-06-29,1156.7937157600213,-1372.7038834371538,3745.311726834825
2015-06-30,1388.106584346315,-1154.574068258602,4086.301665680502
2015-07-01,865.3462496449932,-1792.4684721827482,3350.5975126638837
2015-07-02,217.90467171393297,-2366.685640283061,2626.7293035806997
2015-07-03,754.4485603439545,-1660.6046335392025,3279.229615067168
2015-07-04,1409.7326237642733,-1169.9835437631473,3868.8739482780334
2015-07-05,1216.9148248670988,-1598.0871191143729,3641.7313153960085
2015-07-06,1137.57416296808,-1468.599317227106,3659.3631298786113
2015-07-07,1365.7643580654699,-1110.3461431072237,4315.8381532301355
2015-07-08,839.5589649545382,-1783.3258484587795,3410.711803023812
2015-07-09,188.93085524057545,-2503.318375447707,2780.5414687642046
2015-07-10,723.6025366493196,-1825.8809439329575,3150.8359963525804
2015-07-11,1377.6548372278091,-1150.4392308993688,3985.31369352174
2015-07-12,1183.6218122838384,-1285.380777403966,3911.557443413356
2015-07-13,1103.8250192853052,-1619.7459951191438,3749.805712343937
2015-07-14,1332.4826121408212,-1279.5305913728246,4031.740380616552
2015-07-15,806.9023857352742,-1802.8463880085014,3233.7719988379413
2015-07-16,157.4858156355317,-2372.969162795912,2896.7588187679244
2015-07-17,694.8500442038128,-1779.9727262278227,3295.1848625951347
2015-07-18,1352.2378990566351,-1376.6033881570538,3904.762668181483
2015-07-19,1161.39841228919,-1348.372173637782,3957.620816395835
2015-07-20,1085.2434249571002,-1268.63437032454,3605.611701866963
2015-07-21,1318.0176110161105,-1076.2962877001567,4056.7005548591364
2015-07-22,796.144470691844,-1661.9076197944717,3460.3647529833106
2015-07-23,150.3592832490867,-2390.816223551637,2922.9511421171997
2015-07-24,692.1063109261728,-1893.9895318022577,3204.8807872314233
2015-07-25,1353.7527792996598,-1124.627229609093,4024.8928521807607
2015-07-26,1166.256627964697,-1513.9883411269236,3788.5038428354424
2015-07-27,1093.1459991781664,-1408.2489296400945,3634.9996459954136
2015-07-28,1328.7496601377154,-1319.9415819603207,3934.5232084401205
2015-07-29,808.6943405084888,-1512.9917764014713,3426.6603139452222
2015-07-30,164.16396654510092,-2559.1345176663112,2642.3598461247134
2015-07-31,707.5685025237567,-1753.0589947061242,3308.1527526238983
2015-08-01,1370.5574721856724,-1365.5028544120548,3941.2094707096257
2015-08-02,1183.469813857308,-1322.6793887862118,3674.182167192104
2015-08-03,1110.630576560144,-1404.9309801228428,3684.636419887733
2015-08-04,1346.6356878532438,-1067.2882255316024,4016.810942103306
2015-08-05,826.4943923486011,-1680.5237072884536,3216.81806339592
2015-08-06,182.00852541191108,-2323.7715485692997,2611.682379180618
2015-08-07,726.7069440582258,-1837.7445162309295,3251.4050654785005
2015-08-08,1391.652921978078,-1284.3495378574778,4064.99997062469
2015-08-09,1206.670998105793,-1384.6736087296804,3740.983010208639
2015-08-10,1136.95648522037,-1324.485506187227,4019.4753993485874
2015-08-11,1377.4110430604,-1175.527658266071,3910.0371106963885
2015-08-12,862.4276456886594,-1725.4181649149252,3416.475597043233
2015-08-13,224.38837595938838,-2342.3084014259694,2989.994087234887
2015-08-14,777.8640346490156,-1687.6310816890534,3359.721381261688
2015-08-15,1453.216127512714,-1191.04393498741,4063.070017998342
2015-08-16,1279.6025445504463,-1232.4804647254737,3937.20829548327
2015-08-17,1222.9027940191302,-1166.5490061427945,3744.855710514334
2015-08-18,1478.1082953173973,-1044.2336130649162,4108.233291045324
2015-08-19,978.7546885691227,-1819.4278388095722,3450.9658334177584
2015-08-20,357.5437339713564,-2327.654485308871,2925.652353293551
2015-08-21,929.8143043501067,-1737.5227415660584,3397.0442855570877
2015-08-22,1624.9456237665265,-1006.5063967467175,4412.172873118269
2015-08-23,1471.1487124508583,-1059.632222938156,4067.7438061878884
2015-08-24,1434.7143709826576,-1070.7936912278876,3847.58590212847
2015-08-25,1710.4651211272894,-739.3095315953184,4345.617939654141
2015-08-26,1230.8415011211662,-1089.7390324589985,3802.965164092788
2015-08-27,628.6542650843957,-1955.7056974823156,3180.7700945173356
2015-08-28,1219.8323371913912,-1268.2316982668951,3705.479016654164
2015-08-29,1932.6321153824292,-620.3713847747229,4500.170218383014
2015-08-30,1794.2186264955576,-867.5010942074222,4341.713166919894
2015-08-31,1771.239239126596,-621.7173645990866,4471.834557025745
2015-09-01,2058.3391776182943,-765.9689244561265,4489.8327526730745
2015-09-02,1586.90266134506,-913.020506899123,4243.952572287995
2015-09-03,989.9351798117045,-1424.9912512861972,3430.539582590179
2015-09-04,1584.0871088517426,-953.068665298212,4194.190245257773
2015-09-05,2296.6667616129375,-196.64083895723928,4658.050260178259
2015-09-06,2154.008004505747,-296.0583945483101,4787.227351103797
2015-09-07,2123.365594656057,-468.8015496107931,4670.052658258275
2015-09-08,2399.4894301842833,-310.7074443429779,4792.81818173249
2015-09-09,1913.0151009248934,-609.3443456810378,4585.720393817309
2015-09-10,1297.4703558785563,-1231.0829239644913,3939.452049173429
2015-09-11,1870.568193047516,-571.6811661459875,4345.72804101478
2015-09-12,2559.0173218182954,-147.64916743982465,5204.517715110825
2015-09-13,2388.6699075713577,-58.79748996872248,4841.948550688551
2015-09-14,2327.732350949419,-399.6962024234734,4822.783778508512
2015-09-15,2571.3923763740904,88.05116047563735,5281.191131570616
2015-09-16,2049.853502375409,-675.4476737830511,4634.252326389735
2015-09-17,1397.4607203939906,-1193.2017936974776,4067.30895754198
2015-09-18,1933.258673450641,-819.2282700692981,4345.809104270102
2015-09-19,2583.595805896511,56.50990662107263,5167.353053320219
2015-09-20,2374.049216023882,-28.651021995096865,4938.9755790181
2015-09-21,2273.948580719527,-429.27128198463595,4815.854972985092
2015-09-22,2479.0545092704233,-19.01076353648192,5072.9312359367605
2015-09-23,1919.2360631350891,-677.8896829174465,4503.837457373157
2015-09-24,1229.7154397067309,-1420.6594231231181,3858.6473645720125
2015-09-25,1730.8916425754333,-699.5938127304171,4381.266896649758
2015-09-26,2348.739262984242,-334.0851399055463,4819.276645054098
2015-09-27,2108.5118494760163,-427.1405355410266,4527.870808026662
2015-09-28,1980.5807685125944,-596.2079623649588,4579.635357804674
2015-09-29,2161.1669103014683,-430.47205772879295,4692.124178821314
2015-09-30,1579.6635563964526,-1012.2784506905438,4160.592982888296
2015-10-01,872.0024985026392,-1570.9380440423915,3316.3357963659337
2015-10-02,1359.7456894677232,-1276.5108626491349,3748.4230809402206
2015-10-03,1968.2811422309303,-637.8029943374994,4571.878338546818
2015-10-04,1722.3072485816006,-1086.4951541389617,4331.322231100306
2015-10-05,1592.9889175861676,-1046.0161892005951,4265.792242878771
2015-10-06,1776.7448631115806,-792.8096505370505,4476.638442207151
2015-10-07,1202.2179296732093,-1538.8199971600304,3767.8781770495702
2015-10-08,505.7646447604986,-1873.7755331251274,3058.8142924888953
2015-10-09,1009.8167576977763,-1541.2426250679946,3677.3396473943535
2015-10-10,1638.8761040418083,-1031.6193294521352,4243.903907027827
2015-10-11,1416.7817037366785,-1146.401458014188,3859.045340000922
2015-10-12,1315.1850373698692,-1330.2895490418168,4015.0498821386036
2015-10-13,1530.3948578650338,-1140.1733858730654,3969.3536411278437
2015-10-14,989.9970491566197,-1631.5284633736023,3646.4578485356437
2015-10-15,330.4698693341818,-2370.493871533004,2776.184502458151
2015-10-16,874.8178571166973,-1589.1175949842147,3503.0522228076497
2015-10-17,1546.3683941922993,-1084.6387627512609,4287.330218725712
2015-10-18,1367.8245907416929,-1294.7101474891026,3838.3821965960374
2015-10-19,1311.0629861822063,-1169.3676955282558,3845.7848427776553
2015-10-20,1572.0394301567171,-1052.8203856566438,4074.807688501098
2015-10-21,1077.0622530227129,-1516.0482211629148,3751.4097864752466
2015-10-22,462.5371591991491,-1829.338841721918,3238.528593016887
2015-10-23,1051.8775682494845,-1428.3514933510837,3579.402872151447
2015-10-24,1767.1069642585976,-751.280050999537,4377.699511668009
2015-10-25,1629.7015764368052,-862.6397945994993,4133.836967346977
2015-10-26,1611.7143102081045,-937.6800356389041,4079.3570686285325
2015-10-27,1908.7451763517322,-609.5904065966482,4491.937371582835
2015-10-28,1445.8707893389658,-1136.9958724173036,3960.7909009552473
2015-10-29,859.5213283205394,-1849.5535773257197,3313.63879733518
2015-10-30,1473.6689979389453,-1014.3582283946698,3930.247294310164
2015-10-31,2209.2369916143375,-443.10310810655517,4787.544254454592
2015-11-01,2086.731822613877,-366.31727375175956,4648.6864555743205
2015-11-02,2078.69227373904,-400.3141249998479,4520.777013731561
2015-11-03,2380.722022340581,-107.7867667871838,4917.236989238837
2015-11-04,1917.071926701637,-761.4008059498582,4438.292046553126
2015-11-05,1324.6443102669386,-1288.812750674787,3827.7732103426206
2015-11-06,1928.4536089088042,-615.4022200700166,4431.764058069968
2015-11-07,2648.8348762831147,226.7034277201666,5244.334491284833
2015-11-08,2505.8576408787876,6.581933419502753,5356.019292033711
2015-11-09,2473.090818372108,-268.62767807347063,4960.135718309456
2015-11-10,2746.6877005393976,-92.92142712674179,5381.257827681959
2015-11-11,2250.6106086655986,-301.5140052185484,4670.1756307123405
2015-11-12,1622.7517061764158,-903.9007090309487,3930.603435048897
2015-11-13,2189.6549025623635,-424.5949491230402,4923.937887845719
2015-11-14,2871.5130930012524,226.54959765467336,5356.466338715079
2015-11-15,2688.353124469811,20.638906512176312,5179.011983475278
2015-11-16,2615.1069184082467,52.78495684361586,5270.182127219395
2015-11-17,2848.7400069042815,245.40996158553065,5408.489819009538
2015-11-18,2313.110933121931,-154.41880357040426,5027.299911603178
2015-11-19,1647.202411819847,-996.8039889636017,4157.407228695224
2015-11-20,2179.099966131407,-410.6107401712834,4724.853541855176
2015-11-21,2828.7752188812024,243.83536702857918,5443.118709880396
2015-11-22,2616.0412714995973,374.9540497068498,5085.95133775089
2015-11-23,2516.931427180672,-108.57056435156443,5167.530503472199
2015-11-24,2728.8748014113994,129.54161123581582,5224.61995765062
2015-11-25,2175.1961306737376,-317.46866478439495,4880.363216574809
2015-11-26,1495.465018158519,-975.4816004583694,4060.755273595726
2015-11-27,2018.7410042612546,-460.05328110319243,4634.2029588628275
2015-11-28,2664.154403428725,157.5183166837276,5311.549105733746
2015-11-29,2450.645164162046,-112.61119538926198,4924.001592406285
2015-11-30,2354.663562091266,-203.0535003052981,4742.685494085119
2015-12-01,2573.408248654358,103.81900055911585,5184.480470133768
2015-12-02,2028.9824750783876,-473.9313174582131,4566.267886940792
2015-12-03,1360.8776928439304,-1088.608580233971,3942.857250948568
2015-12-04,1898.5012002061442,-679.1058607135637,4420.623629887458
2015-12-05,2559.5701407027736,-195.17615883962515,5139.380056238053
2015-12-06,2361.6485133226874,-257.89372054877174,5002.07533902228
2015-12-07,2281.183180859928,-408.8630510743406,4803.049948776853
2015-12-08,2514.8160089150183,-94.50596023661785,5080.761988991338
2015-12-09,1983.206122743584,-700.5978211322459,4585.963985775225
2015-12-10,1325.6551557719538,-1281.9686801161743,3778.1882506992447
2015-12-11,1871.9222030417034,-848.1589247018004,4489.137354516698
2015-12-12,2538.432962306806,14.197055344415881,4883.690606458458
2015-12-13,2341.614014907666,-239.6978698490573,4972.0617587891265
2015-12-14,2258.2603616308797,-325.1052656829896,4771.333425680084
2015-12-15,2484.914984410827,-93.4525770066356,4866.208201948029
2015-12-16,1941.3476910161075,-627.3218552058171,4417.584877997593
2015-12-17,1267.309965113843,-1278.2138419928044,3830.1603876330078
2015-12-18,1793.622825292685,-844.4931158726242,4352.6114220502795
2015-12-19,2436.1846649965737,-174.69736640272671,5072.402542520455
2015-12-20,2211.0846894794686,-447.8233180559886,4864.848681694847
2015-12-21,2096.2826160417653,-578.9630829450186,4756.7359956808505
2015-12-22,2289.0355098538025,-368.6544015286098,4684.85531117106
2015-12-23,1709.012775230282,-871.9796743888643,4325.665267769189
2015-12-24,997.1603833706016,-1572.810250218386,3676.6195893869726
2015-12-25,1486.0421451384384,-963.9202406275392,4040.7847851745787
2015-12-26,2091.627995660422,-467.5206795454507,4676.872902052008
2015-12-27,1830.1700546349955,-720.4932203216415,4470.9227163568585
2015-12-28,1681.1801280712623,-902.6384082789579,4214.855612398731
2015-12-29,1842.892026466069,-551.3526597983673,4322.996131361894
2015-12-30,1235.003824542898,-1286.6456528828412,3863.635479395751
2015-12-31,499.6457763091187,-2009.9303074063907,2951.3038038854606
2016-01-01,970.972696239219,-1560.855423156399,3555.442617553322
2016-01-02,1564.7338825269528,-1035.1199581990602,4125.780455224527
2016-01-03,1296.9165207241845,-1358.4154399725999,3685.0810642117117
2016-01-04,1148.0291702882078,-1376.5631693348294,3636.453869559899
2016-01-05,1316.6110597688837,-1301.5230270326379,4003.179032412239
2016-01-06,721.6161823347334,-1975.644036819568,3262.932031436036
2016-01-07,5.502217740957245,-2582.603599129806,2695.727201241546
2016-01-08,503.09369862805363,-2053.043434443562,2796.9333781525834
2016-01-09,1128.9551455972846,-1638.9185994371453,3710.6012131441375
2016-01-10,897.8247685669514,-1781.7962007470628,3612.0956970916677
2016-01-11,790.2277164619733,-1819.3472596911952,3505.096302749196
2016-01-12,1004.0563665328557,-1675.240313404312,3609.085101703454
2016-01-13,456.61991050109623,-2083.735543271853,2993.725456639998
2016-01-14,-210.12301660239902,-2817.9086209106813,2391.7625730150476
2016-01-15,338.5907763741449,-2252.68430724318,2966.529237188742
2016-01-16,1015.524453440118,-1300.109058146654,3626.0429035207135
2016-01-17,833.6816376971274,-1810.0468358139938,3397.702525336656
2016-01-18,773.2628855876893,-1744.242489463163,3358.608473685517
2016-01-19,1031.3270232373789,-1499.4052967073103,3512.998109684536
2016-01-20,523.5125941451832,-2116.7802831976965,3181.2098389692046
2016-01-21,-108.5833135497361,-2625.580532177627,2466.6283138976573
2016-01-22,470.0404903076517,-2179.5087612909,3205.2680728969844
2016-01-23,1170.8015072358346,-1414.5486659762464,3741.4600647700468
2016-01-24,1005.5714521492341,-1777.6724512235546,3588.6829552609356
2016-01-25,954.962887190994,-1648.550821175736,3543.182244094151
2016-01-26,1216.0551397398715,-1415.8598484189374,3781.1400122534774
2016-01-27,703.76813010023,-1700.384161104255,3397.8136712934215
2016-01-28,60.365356471071465,-2547.394722245365,2784.875619092576
2016-01-29,622.1658218527798,-1985.058215424505,3298.6203021114993
2016-01-30,1300.3475092518863,-1303.9933653041032,3978.6112819658265
2016-01-31,1106.7563420689758,-1272.2195458327,3956.5712976904047
2016-02-01,1023.496435463382,-1485.93561949449,3661.7299056888633
2016-02-02,1248.6945238013625,-1225.2035354028803,3985.264956416343
2016-02-03,697.5012121238836,-1822.0903254682298,3132.4302816279724
2016-02-04,13.694900130945234,-2634.9649390326476,2650.6265754028186
2016-02-05,535.6391783906834,-2055.629122911287,3140.845376968191
2016-02-06,1174.8595130857698,-1512.3646188497564,3701.474970882302
2016-02-07,943.6085086558159,-1628.139599852849,3268.0761159117333
2016-02-08,825.7486964776085,-1752.1450573555462,3431.3765404171504
2016-02-09,1020.5483521503816,-1516.2479269338087,3699.0068308980626
2016-02-10,443.3071986668287,-1979.2279841979464,2865.400511586854
2016-02-11,-260.93747146947203,-2878.8689718610194,2306.7375627584615
2016-02-12,247.79753800057836,-2258.429057155792,2881.309659201898
2016-02-13,880.8007729957932,-1596.013759783037,3661.8467688538153
2016-02-14,650.0011000827349,-1837.0581301233788,3335.0896451395915
2016-02-15,540.1599681118898,-2028.518817779595,3122.6789771855115
2016-02-16,750.7186678906588,-1810.7484131098358,3249.815854812492
2016-02-17,196.0711660657374,-2416.8524645437265,2817.213965924272
2016-02-18,-478.60282463453996,-2972.1250165809124,2057.5658844232316
2016-02-19,67.14764126058911,-2324.0203622273348,2600.6588043650213
2016-02-20,743.2139856679879,-1708.8379217531608,3426.943352179457
2016-02-21,560.0599836055105,-1881.4911874448032,3069.5061505919257
2016-02-22,502.2501917398311,-2162.6060515189824,3102.612226892766
2016-02-23,768.374191225703,-1754.2677437748123,3313.6113785771786
2016-02-24,270.99032069803854,-2362.7901191188075,2923.4894209542013
